id,title,description,requirements,conditions,locations,country,postedDate,employeeId,createdAt,key_skills,companyId,companyName,salary_from,salary_to,salary_currency,salary_gross,vacancy_url,job_text
117154807,Специалист техподдержки в игровой проект со знанием английского языка,"В твоих задачах будет не только общение с пользователями, но и мониторинг работоспособности сервисов. Если возникнут проблемы, нужно будет оформлять...","Средний уровень английского (B2 или выше) — нужно уметь отвечать на запросы пользователей на английском, так как примерно половина вопросов...",Полная занятость,Астана,Kazakhstan,2025-02-12T15:46:26+0300,2891451,2025-02-12T15:46:26+0300,"Английский язык, Деловая переписка",2891451,ДиджиРеал,400.0,700.0,USD,False,https://hh.ru/vacancy/117154807,"Средний уровень английского (B2 или выше) — нужно уметь отвечать на запросы пользователей на английском, так как примерно половина вопросов... Английский язык, Деловая переписка"
117200480,Data Scientist (ML/LLM Engineer),Подготовка данных для целей аналитики и построения моделей. Внедрение LLM моделей процессы. Построение ML моделей классификации. Выявление в данных инсайтов...,"Хороший математический бекграунд в статистике, анализе данных и ML. Хорошее владение стеком Python, PySpark, SQL, Airflow. Хорошее понимание нейронных сетей...",Полная занятость,Астана,Kazakhstan,2025-02-13T11:25:41+0300,1656260,2025-02-13T11:25:41+0300,"сетей, Airflow, PySpark, анализе, понимание, нейронных, математический, данных, Хорошее, владение, Хороший, статистике, Python, стеком, SQL, бекграунд",1656260,"Aldina Co, ТОО",300000.0,400000.0,KZT,False,https://hh.ru/vacancy/117200480,"Хороший математический бекграунд в статистике, анализе данных и ML. Хорошее владение стеком Python, PySpark, SQL, Airflow. Хорошее понимание нейронных сетей... сетей, Airflow, PySpark, анализе, понимание, нейронных, математический, данных, Хорошее, владение, Хороший, статистике, Python, стеком, SQL, бекграунд"
117020088,Бизнес-аналитик (Middle),"Анализ бизнес-требований: Выявление и анализ бизнес-требований (User Story, Use Case) и их преобразование в функциональные требования. ",Желательно: опыт работы по автоматизации процессов в строительной сфере. Опыт работы бизнес-/системным аналитиком от 3-х лет в условиях...,Полная занятость,Астана,Kazakhstan,2025-02-10T10:50:45+0300,4422100,2025-02-10T10:50:45+0300,"Моделирование бизнес-процессов, Бизнес-анализ, UML, BPMN",4422100,SmartSolution,400000.0,400000.0,KZT,False,https://hh.ru/vacancy/117020088,"Желательно: опыт работы по автоматизации процессов в строительной сфере. Опыт работы бизнес-/системным аналитиком от 3-х лет в условиях... Моделирование бизнес-процессов, Бизнес-анализ, UML, BPMN"
116758855,Data Software Engineering Trainee,"Gain expertise in software development technologies and Git. Explore the design, development and maintenance of large data-volume software systems. ","Learn large-scale data handling technologies (Hadoop, Apache Spark, Kafka, etc.). English speaking level from B2 (Upper-Intermediate) and...",Частичная занятость,Астана,Kazakhstan,2025-02-12T10:19:24+0300,183957,2025-02-12T10:19:24+0300,"Python, Linux, SQL, Java, Scala, DWH/Data Lake, DBMS, Docker, Kubernetes",183957,"Epam Kazakhstan (Эпам Казахстан),ТОО",300000.0,400000.0,KZT,False,https://hh.ru/vacancy/116758855,"Learn large-scale data handling technologies (Hadoop, Apache Spark, Kafka, etc.). English speaking level from B2 (Upper-Intermediate) and... Python, Linux, SQL, Java, Scala, DWH/Data Lake, DBMS, Docker, Kubernetes"
117285599,Специалист техподдержки 1С,"Установка 1С Предприятие. Диагностика и исправление программно-аппаратные проблемы. компьютерного и торгового оборудования, в том числе мелкий ремонт. ","Высокая эмпатия и стремление помогать другим. Ответственность, внимательность к деталям и командный дух. Способность к самостоятельному обучению и поиску информации. ",Частичная занятость,Астана,Kazakhstan,2025-02-14T17:48:41+0300,5124041,2025-02-14T17:48:41+0300,"Настройка ПК, Настройка серверов, Администрирование сайтов, Администрирование серверов, Ремонт ПК, Настройка ПО, Техническое обслуживание",5124041,POSCENTER.KZ,100000.0,200000.0,KZT,False,https://hh.ru/vacancy/117285599,"Высокая эмпатия и стремление помогать другим. Ответственность, внимательность к деталям и командный дух. Способность к самостоятельному обучению и поиску информации.  Настройка ПК, Настройка серверов, Администрирование сайтов, Администрирование серверов, Ремонт ПК, Настройка ПО, Техническое обслуживание"
117240651,Бизнес-аналитик,"Выявление и сбор требований к функциям системы. Написание и согласование ТЗ, постановок. Формализация и документирование требований к функциям системы. ","Высшее образование – бакалавриат, магистратура. Опыт работы на позиции бизнес/системного-аналитика. Аналитический склад ума. Понимание ИТ архитектуры (отличие frontend и...",Полная занятость,Астана,Kazakhstan,2025-02-14T07:09:29+0300,11443161,2025-02-14T07:09:29+0300,"Atlassian Jira, MS PowerPoint, UML, Аналитическое мышление, Обучение и развитие, BPMN, Бизнес-анализ, Аналитика",11443161,ЧК BI Development Ltd.,300000.0,400000.0,KZT,False,https://hh.ru/vacancy/117240651,"Высшее образование – бакалавриат, магистратура. Опыт работы на позиции бизнес/системного-аналитика. Аналитический склад ума. Понимание ИТ архитектуры (отличие frontend и... Atlassian Jira, MS PowerPoint, UML, Аналитическое мышление, Обучение и развитие, BPMN, Бизнес-анализ, Аналитика"
117130939,Мобильный разработчик ПО (React Native),Разработка и поддержка мобильного приложения на основе React Native: Создание новых функций и модулей согласно требованиям проекта. Оптимизация производительности и...,"Глубокое понимание React Native и его экосистемы. Опыт работы с нативными языками программирования (Java/Kotlin для Android, Objective-C/Swift...",Полная занятость,Астана,Kazakhstan,2025-02-12T10:25:15+0300,2078784,2025-02-12T10:25:15+0300,"React Native, TypeScript, JavaScript, Swift, Kotlin",2078784,Холдинг Самгау,300000.0,400000.0,KZT,False,https://hh.ru/vacancy/117130939,"Глубокое понимание React Native и его экосистемы. Опыт работы с нативными языками программирования (Java/Kotlin для Android, Objective-C/Swift... React Native, TypeScript, JavaScript, Swift, Kotlin"
117034807,Senior Frontend Developer,"Декомпозировать, оценивать и приоритизировать задачи. Планировать свою работу и эффективно взаимодействовать с командой. Работать в тесном сотрудничестве с аналитиками, дизайнерами...",Опыт в web-разработке от 5 лет. Уверенное владение React и/или Angular (опыт от 4 лет). Опыт проектирования архитектуры...,Полная занятость,Астана,Kazakhstan,2025-02-10T13:53:25+0300,9134103,2025-02-10T13:53:25+0300,"React Native, Angular",9134103,Tekmates,300000.0,400000.0,KZT,False,https://hh.ru/vacancy/117034807,"Опыт в web-разработке от 5 лет. Уверенное владение React и/или Angular (опыт от 4 лет). Опыт проектирования архитектуры... React Native, Angular"
117182234,Lead Data Scientist (NLP),Разработка LLM: Руководство процессом создания и оптимизации больших языковых моделей для государственных приложений. Разработка NLP моделей: Проектирование и создание продвинутых...,Экспертиза в NLP и Deep Learning: Глубокие знания и опыт в разработке и развертывании NLP моделей. Знание LLM: Опыт работы...,Полная занятость,Астана,Kazakhstan,2025-02-13T08:42:28+0300,127409,2025-02-13T08:42:28+0300,"Python, PyTorch, TensorFlow",127409,Национальные информационные технологии,300000.0,400000.0,KZT,False,https://hh.ru/vacancy/117182234,"Экспертиза в NLP и Deep Learning: Глубокие знания и опыт в разработке и развертывании NLP моделей. Знание LLM: Опыт работы... Python, PyTorch, TensorFlow"
114067449,Product Owner / Business Analyst (Healthcare domain),,"3+ years’ experience as an analyst. Experience in Healthcare domain. Existing knowledge of EHR systems workflows, medical billing process. ",Полная занятость,Астана,Kazakhstan,2025-02-12T12:01:30+0300,204511,2025-02-12T12:01:30+0300,"EHR, Agile, UML, BPML, Healthcare domain",204511,Itransition,300000.0,400000.0,KZT,False,https://hh.ru/vacancy/114067449,"3+ years’ experience as an analyst. Experience in Healthcare domain. Existing knowledge of EHR systems workflows, medical billing process.  EHR, Agile, UML, BPML, Healthcare domain"
117030339,Android Developer,Redesigning the existing mobile application. Developing and maintaining UI and unit tests to ensure the quality and stability of the...,"Experience as an Android Developer from 2-4 years. Strong skills in developing user interfaces with Jetpack Compose, including creating...",Полная занятость,Астана,Kazakhstan,2025-02-10T12:53:01+0300,851604,2025-02-10T12:53:01+0300,"Android, Jetpack Compose, Kotlin, Английский язык",851604,Andersen,300000.0,400000.0,KZT,False,https://hh.ru/vacancy/117030339,"Experience as an Android Developer from 2-4 years. Strong skills in developing user interfaces with Jetpack Compose, including creating... Android, Jetpack Compose, Kotlin, Английский язык"
107216642,Lead Unity Software Engineer (Gameplay),"Фичевое: разработка событий и мини-игр с нуля (от различных соревнований до мини-игр типа Merge). Техническое: оптимизация, поддержка технической...","Опыт разработки коммерческих проектов на С++ и/или Unity не менее 3 лет. Опыт разработки проектов, выпущенных в production. ",Полная занятость,Астана,Kazakhstan,2025-02-09T18:21:25+0300,9056925,2025-02-09T18:21:25+0300,"C++, Unity, Unreal Engine, Python, iOS, Android, OpenGL, Game Programming, GameDev, игры, Match-3",9056925,Playrix,300000.0,400000.0,KZT,False,https://hh.ru/vacancy/107216642,"Опыт разработки коммерческих проектов на С++ и/или Unity не менее 3 лет. Опыт разработки проектов, выпущенных в production.  C++, Unity, Unreal Engine, Python, iOS, Android, OpenGL, Game Programming, GameDev, игры, Match-3"
117461001,Data Engineer / Data Analyst,"Проектирование и развитие моделей данных в DWH и построение витрин данных. Взаимодействие с бизнес-подразделениями, понимание их процессов и аналитических...","Опыт работы с MS SQL Server (SQL для аналитики и DWH, оптимизация, индексы, хранимые процедуры). Опыт работы с Power BI...",Полная занятость,Астана,Kazakhstan,2025-02-19T09:52:45+0300,692135,2025-02-19T09:52:45+0300,"DWH, оптимизация, хранимые, аналитики, индексы, Server, процедуры, Power, SQL, работы, Опыт",692135,Казцинк,300000.0,400000.0,KZT,False,https://hh.ru/vacancy/117461001,"Опыт работы с MS SQL Server (SQL для аналитики и DWH, оптимизация, индексы, хранимые процедуры). Опыт работы с Power BI... DWH, оптимизация, хранимые, аналитики, индексы, Server, процедуры, Power, SQL, работы, Опыт"
117413725,Аналитик данных,"Выявление проблемных областей сервиса. Сбор информации. Составление гипотез для улучшения определенных показателей. Подготовка данных к проведению анализа: сортировка, фильтрация, выборка. ",Владение статистическими инструментами. Глубокие знания методов статистического анализа данных. Знания SQL.,Полная занятость,Астана,Kazakhstan,2025-02-18T12:30:03+0300,1132706,2025-02-18T12:30:03+0300,"Статистический анализ, MS PowerPoint, Анализ данных, Data Mining: Statistica, Statistics, Визуализация данных, Анализ бизнес показателей, Сбор и анализ информации, Способность к систематизации, Ответственность и пунктуальность, Коммуникабельность, ответственность",1132706,Апару,300000.0,400000.0,KZT,False,https://hh.ru/vacancy/117413725,"Владение статистическими инструментами. Глубокие знания методов статистического анализа данных. Знания SQL. Статистический анализ, MS PowerPoint, Анализ данных, Data Mining: Statistica, Statistics, Визуализация данных, Анализ бизнес показателей, Сбор и анализ информации, Способность к систематизации, Ответственность и пунктуальность, Коммуникабельность, ответственность"
117488012,Аналитик данных,"Ведение социальных сетей компании ( VK, Telegram, Youtube (shorts), Instagram. Запуск таргетированной рекламы в Instagram. Анализ рынка, аудитории и конкурентов. ","Навык написания текстов, грамотная речь (устная и письменная). Знание возможностей и ограничений социальных медиа. Понимание специфики продвижения в каждой из...",Полная занятость,Астана,Kazakhstan,2025-02-19T16:21:11+0300,10340080,2025-02-19T16:21:11+0300,"письменная, грамотная, устная, текстов, возможностей, Понимание, Навык, ограничений, социальных, речь, медиа, каждой, продвижения, специфики, написания, Знание",10340080,Pompalaq,150000.0,200000.0,KZT,True,https://hh.ru/vacancy/117488012,"Навык написания текстов, грамотная речь (устная и письменная). Знание возможностей и ограничений социальных медиа. Понимание специфики продвижения в каждой из... письменная, грамотная, устная, текстов, возможностей, Понимание, Навык, ограничений, социальных, речь, медиа, каждой, продвижения, специфики, написания, Знание"
117345816,Data Analyst,"анализ продуктовых метрик, поиск закономерностей и помощь команде в принятии решений. - проведение A/B тестов и анализ их результатов для...","отличное знание SQL и Python (pandas, numpy, seaborn). - опыт проведения A/B-тестов, когортного анализа, работы с юнит-экономикой. - ",Полная занятость,Астана,Kazakhstan,2025-02-17T11:56:53+0300,2066667,2025-02-17T11:56:53+0300,"SQL, Python, Big Data, Tableau, Power BI, BigQuery, Основы баз данных, pandas, Бизнес-анализ, Анализ данных, A/B тесты",2066667,Топассистент,4000.0,400000.0,EUR,False,https://hh.ru/vacancy/117345816,"отличное знание SQL и Python (pandas, numpy, seaborn). - опыт проведения A/B-тестов, когортного анализа, работы с юнит-экономикой. -  SQL, Python, Big Data, Tableau, Power BI, BigQuery, Основы баз данных, pandas, Бизнес-анализ, Анализ данных, A/B тесты"
117260812,Junior/Middle Frontend Developer,,Опыт работы не менее одного года. - Свободное владение русским языком. - Навыки адаптивной кросс-браузерной верстки. - Знание английского языка на уровне...,Полная занятость,Астана,Kazakhstan,2025-02-14T12:41:15+0300,10447413,2025-02-14T12:41:15+0300,"HTML, CSS3, Vue 2 и выше, JavaScript (ES6 и выше), Vex 3 и выше, Git",10447413,VELOX SOLUTIONS,200000.0,500000.0,KZT,True,https://hh.ru/vacancy/117260812,"Опыт работы не менее одного года. - Свободное владение русским языком. - Навыки адаптивной кросс-браузерной верстки. - Знание английского языка на уровне... HTML, CSS3, Vue 2 и выше, JavaScript (ES6 и выше), Vex 3 и выше, Git"
117455483,Системный администратор,Устанавливает на серверы и рабочие станции сетевое программное обеспечение. Контролирует использование сетевых ресурсов. Участвует в восстановлении работоспособности системы при сбоях...,"Высшее образование по специальности, опыт работы, знание торгового кассового оборудования.",Полная занятость,Астана,Kazakhstan,2025-02-19T08:16:02+0300,1526992,2025-02-19T08:16:02+0300,"кассового, торгового, опыт, Высшее, оборудования, образование, специальности, работы, знание",1526992,ПКФ Атриум,300000.0,300000.0,KZT,False,https://hh.ru/vacancy/117455483,"Высшее образование по специальности, опыт работы, знание торгового кассового оборудования. кассового, торгового, опыт, Высшее, оборудования, образование, специальности, работы, знание"
117324022,Системный администратор,"Обеспечение работоспособности и безопасности программного обеспечения Компании. Установка и обслуживание компьютерной и офисной техники, оргтехники, внутренней АТС. Техническая поддержка и...","Высшее профессиональное (техническое) образование. Опыт работы от 3 до 6 лет. Знание программ: Microsoft Office,1С, ПК профессионально. ",Полная занятость,Астана,Kazakhstan,2025-02-17T08:51:51+0300,1220597,2025-02-17T08:51:51+0300,"Сборка ПК, Internet, Turbo Pascal, Windows 7, Улаживание конфликтов, Умение легко находить контакт с людьми, Умение работать в условиях многозадачности, Организация конференций",1220597,ВИРАДЕЛИС,300000.0,300000.0,KZT,False,https://hh.ru/vacancy/117324022,"Высшее профессиональное (техническое) образование. Опыт работы от 3 до 6 лет. Знание программ: Microsoft Office,1С, ПК профессионально.  Сборка ПК, Internet, Turbo Pascal, Windows 7, Улаживание конфликтов, Умение легко находить контакт с людьми, Умение работать в условиях многозадачности, Организация конференций"
117237534,Системный администратор,"Сопровождение ИТ-инфраструктуры компаний (серверы, СХД, коммутационное оборудование, системы виртуализации, серверные операционные системы Windows, Linux, системы резервного копирования, системы мониторинга...","Стаж работы на аналогичной позиции не менее 3-х лет. Опыт работы с корпоративными сервисами: AD, DNS, DHCP, GPO, WSUS. ",Полная занятость,Астана,Kazakhstan,2025-02-14T00:16:31+0300,3074467,2025-02-14T00:16:31+0300,"Администрирование серверов Linux, Active Directory, VMware, Windows Server 2003, Администрирование серверов Windows, Dell Servers, Hyper-V, Администрирование серверов, Настройка серверов",3074467,STOREX,370000.0,400000.0,KZT,False,https://hh.ru/vacancy/117237534,"Стаж работы на аналогичной позиции не менее 3-х лет. Опыт работы с корпоративными сервисами: AD, DNS, DHCP, GPO, WSUS.  Администрирование серверов Linux, Active Directory, VMware, Windows Server 2003, Администрирование серверов Windows, Dell Servers, Hyper-V, Администрирование серверов, Настройка серверов"
117395462,Senior Frontend Developer,Разработка и поддержка веб-приложений на React/Next.js с использованием современных архитектурных подходов. Оптимизация рендеринга и производительности клиентских приложений (SSR...,Опыт коммерческой разработки React-приложений не менее трех лет. Опыт написания модульных и интеграционных тестов для React приложений. ,Полная занятость,Астана,Kazakhstan,2025-02-18T08:42:26+0300,9872238,2025-02-18T08:42:26+0300,"React, SPA, Webpack, TypeScript",9872238,BI GLOBAL,300000.0,400000.0,KZT,False,https://hh.ru/vacancy/117395462,"Опыт коммерческой разработки React-приложений не менее трех лет. Опыт написания модульных и интеграционных тестов для React приложений.  React, SPA, Webpack, TypeScript"
117291789,Flutter-разработчик по доработке и технической поддержке готового функционала,Доработка и оптимизация мобильного приложения на Flutter (Dart). Поддержка и улучшение бэкенда на PHP Laravel. Работа с фронтендом веб-платформы...,Опыт работы с Flutter (Dart). Знание PHP Laravel и Vue.js. Навыки работы с REST API. Понимание архитектуры мобильных и веб...,Полная занятость,Астана,Kazakhstan,2025-02-15T11:04:04+0300,11599049,2025-02-15T11:04:04+0300,"Git, REST API, MySQL, Flutter, PHP, Laravel, VueJS",11599049,OIIYN,300000.0,400000.0,KZT,False,https://hh.ru/vacancy/117291789,"Опыт работы с Flutter (Dart). Знание PHP Laravel и Vue.js. Навыки работы с REST API. Понимание архитектуры мобильных и веб... Git, REST API, MySQL, Flutter, PHP, Laravel, VueJS"
117360724,Системный администратор (офис - Астана),"Поддержка работы небольшого офиса (до 25 человек), локального серверного и сетевого оборудования. Установка программного обеспечения на Windows и Linux. ","Базовые знания принципов работы сетевых протоколов и принципов построения проводных и беспроводных компьютерных сетей, а также коммуникационного оборудования. ",Полная занятость,Астана,Kazakhstan,2025-02-17T14:18:10+0300,9294689,2025-02-17T14:18:10+0300,"Администрирование сетевого оборудования, Linux, SQL, Администрирование серверов Linux, СУБД, Nginx, Администрирование серверов, Офисная техника, Hyper-V, Zabbix, Active Directory, VMware",9294689,Simourg (Симург),300000.0,400000.0,KZT,False,https://hh.ru/vacancy/117360724,"Базовые знания принципов работы сетевых протоколов и принципов построения проводных и беспроводных компьютерных сетей, а также коммуникационного оборудования.  Администрирование сетевого оборудования, Linux, SQL, Администрирование серверов Linux, СУБД, Nginx, Администрирование серверов, Офисная техника, Hyper-V, Zabbix, Active Directory, VMware"
117268235,Frontend Developer,Применять передовые технологии и лучшие практики во frontend-разработке с целью создания современных и отзывчивых пользовательских интерфейсов. Взаимодействовать с командой...,"Не менее 2 лет релевантного опыта: уровень Junior+ и выше. Знание JavaScript (ES6+: стрелочные функции, модули, промисы и...",Полная занятость,Астана,Kazakhstan,2025-02-14T13:58:43+0300,10164880,2025-02-14T13:58:43+0300,"релевантного, промисы, JavaScript, ES6, стрелочные, Junior, лет, менее, опыта, функции, выше, модули, уровень, Знание",10164880,Hoteza,300000.0,400000.0,KZT,False,https://hh.ru/vacancy/117268235,"Не менее 2 лет релевантного опыта: уровень Junior+ и выше. Знание JavaScript (ES6+: стрелочные функции, модули, промисы и... релевантного, промисы, JavaScript, ES6, стрелочные, Junior, лет, менее, опыта, функции, выше, модули, уровень, Знание"
117420013,Сетевой инженер,Настройка сетевого оборудования. - Работа по заявкам клиентов. - Контроль эксплуатации телекоммуникационных сетей. - Мониторинг работоспособности все устройств в сетях. - Планирование и выполнение...,"Знание модели OSI. - Знание протоколов IPv4, IPv6, BGP, DNS, DHCP, ARP, VLAN, Spanning Tree, VPN, SIP. - ",Полная занятость,Астана,Kazakhstan,2025-02-18T13:29:27+0300,686142,2025-02-18T13:29:27+0300,"модели, DHCP, Знание, Tree, OSI, DNS, протоколов, BGP, ARP, VLAN, Spanning, SIP, IPv6, VPN, IPv4",686142,HTEL,300000.0,400000.0,KZT,False,https://hh.ru/vacancy/117420013,"Знание модели OSI. - Знание протоколов IPv4, IPv6, BGP, DNS, DHCP, ARP, VLAN, Spanning Tree, VPN, SIP. -  модели, DHCP, Знание, Tree, OSI, DNS, протоколов, BGP, ARP, VLAN, Spanning, SIP, IPv6, VPN, IPv4"
117420913,Бизнес-аналитик,Выявление и анализ бизнес-требований (User Story и Use Case) и их формирование в функциональные требования. Поиск оптимальных методов и...,Высшее техническое образование. Опыт работы бизнес/системным аналитиком от 3-х лет. Понимание принципов разработки веб и мобильных приложений. ,Полная занятость,Астана,Kazakhstan,2025-02-18T13:34:32+0300,5349502,2025-02-18T13:34:32+0300,"Аналитическое мышление, SQL, Работа с большим объемом информации, Аналитические исследования, Бизнес-анализ, UML, Анализ данных, Сбор и анализ информации, 1С-Битрикс",5349502,РГП на ПХВ Инженерно-технический центр Управления Делами Президента Республики Казахстан,300000.0,400000.0,KZT,False,https://hh.ru/vacancy/117420913,"Высшее техническое образование. Опыт работы бизнес/системным аналитиком от 3-х лет. Понимание принципов разработки веб и мобильных приложений.  Аналитическое мышление, SQL, Работа с большим объемом информации, Аналитические исследования, Бизнес-анализ, UML, Анализ данных, Сбор и анализ информации, 1С-Битрикс"
117369101,Сетевой инженер,"1. Администрирование и поддержка корпоративной сети (LAN, WAN, VPN). 2. Настройка и обслуживание сетевого оборудования (маршрутизаторы, коммутаторы, точки доступа, межсетевые...",1. Опыт работы сетевым администратором или на аналогичной должности от 4 лет. 2. Знание сетевых протоколов и технологий (TCP/IP...,Полная занятость,Астана,Kazakhstan,2025-02-17T15:44:12+0300,9652586,2025-02-17T15:44:12+0300,"аналогичной, сетевым, администратором, сетевых, лет, протоколов, или, технологий, TCP, работы, должности, Опыт, Знание",9652586,QazSmartVision.AI,300000.0,400000.0,KZT,False,https://hh.ru/vacancy/117369101,"1. Опыт работы сетевым администратором или на аналогичной должности от 4 лет. 2. Знание сетевых протоколов и технологий (TCP/IP... аналогичной, сетевым, администратором, сетевых, лет, протоколов, или, технологий, TCP, работы, должности, Опыт, Знание"
117391805,Системный администратор,"Поддержка и администрирование инфраструктуры виртуализации на базе VMware. Администрирование Windows Servers (AD, DNS, DHCP). Администрирование Linux и FreeBSD (Nginx, Скрипты...",Опыт работы системным администратором от 5 лет. Опыт работы с физическими серверами и СХД. Опыт работы с сетевым оборудованием и...,Полная занятость,Астана,Kazakhstan,2025-02-18T07:04:55+0300,5451549,2025-02-18T07:04:55+0300,"сетевым, администратором, оборудованием, лет, физическими, Опыт, серверами, работы, системным, СХД",5451549,РГП Национальный центр геодезии и пространственной информации,300000.0,400000.0,KZT,True,https://hh.ru/vacancy/117391805,"Опыт работы системным администратором от 5 лет. Опыт работы с физическими серверами и СХД. Опыт работы с сетевым оборудованием и... сетевым, администратором, оборудованием, лет, физическими, Опыт, серверами, работы, системным, СХД"
115899164,Аналитик данных,"Сбор, обработка и анализ данных о продажах, клиентах и маркетинговых кампаниях. Создание отчетов и дашбордов для визуализации данных и выявления...",Опыт работы в области маркетинга и анализа данных. Коммуникабельность и способность объяснять сложные аналитические данные. Знание методов анализа данных и...,Полная занятость,Астана,Kazakhstan,2025-02-18T09:34:33+0300,5001476,2025-02-18T09:34:33+0300,"MS Excel, Power BI, Маркетинговый анализ, Анализ продаж, Анализ рынка",5001476,HR Solutions (ТМ Белый Ветер KZ),300000.0,400000.0,KZT,False,https://hh.ru/vacancy/115899164,"Опыт работы в области маркетинга и анализа данных. Коммуникабельность и способность объяснять сложные аналитические данные. Знание методов анализа данных и... MS Excel, Power BI, Маркетинговый анализ, Анализ продаж, Анализ рынка"
117428891,Product Manager,Управлять развитием продуктов Beyim Superapp. Фокус над AI фичами в продуктах. Следить за трендами в EdTech и AI и внедрять...,"2+ года опыта в продукте, аналитике или UX (Product Manager, BA, UX, Growth, Marketing PM). Знание казахского, русского и...",Полная занятость,Астана,Kazakhstan,2025-02-18T14:23:50+0300,10777890,2025-02-18T14:23:50+0300,"аналитике, продукте, Marketing, казахского, года, Growth, Manager, опыта, или, Product, русского, Знание",10777890,BeyimTech,300000.0,400000.0,KZT,False,https://hh.ru/vacancy/117428891,"2+ года опыта в продукте, аналитике или UX (Product Manager, BA, UX, Growth, Marketing PM). Знание казахского, русского и... аналитике, продукте, Marketing, казахского, года, Growth, Manager, опыта, или, Product, русского, Знание"
117240684,Системный администратор,"Установка и настройка офисной техники. Установка и настройка ОС Windows 10-11. Администрирование MS SCCM, VMM, Exchange 2019, AD, GPO...","Высшее профильное образование. Знание принципов работы клиент-серверных приложений. Опыт работы с SCCM, VMM, Exchange 2019, AD, GPO, Сервер печати. ",Полная занятость,Астана,Kazakhstan,2025-02-14T07:11:06+0300,11443161,2025-02-14T07:11:06+0300,"Обслуживание офисной техники, Установка ПО",11443161,ЧК BI Development Ltd.,300000.0,400000.0,KZT,False,https://hh.ru/vacancy/117240684,"Высшее профильное образование. Знание принципов работы клиент-серверных приложений. Опыт работы с SCCM, VMM, Exchange 2019, AD, GPO, Сервер печати.  Обслуживание офисной техники, Установка ПО"
116127807,Аналитик данных для международного направления,"Проведение анализа по эффективности проведённых кампаний в рамках CVM/digital каналы проектов/продуктов: инсайты, выводы, рекомендации. - Анализ клиентского пути. - ","Образование высшее, желательно математическое/ ИТ / экономика / статистика. - Опыт работы аналитиком данных/клиентской аналитики/СVM/CRM от 1 года. - ",Полная занятость,Астана,Kazakhstan,2025-02-18T08:16:48+0300,11443161,2025-02-18T08:16:48+0300,"Бизнес-анализ, Английский язык, Power BI, Python, Google Analytics, Appmetrica, SQL, MS Excel, Google Tag Manager",11443161,ЧК BI Development Ltd.,300000.0,400000.0,KZT,False,https://hh.ru/vacancy/116127807,"Образование высшее, желательно математическое/ ИТ / экономика / статистика. - Опыт работы аналитиком данных/клиентской аналитики/СVM/CRM от 1 года. -  Бизнес-анализ, Английский язык, Power BI, Python, Google Analytics, Appmetrica, SQL, MS Excel, Google Tag Manager"
117411755,Бизнес-Аналитик,"Собирать, анализировать и систематизировать требования заказчика.  Разрабатывать техно-рабочую документацию проекта в соответствии с ГОСТ.  Моделировать бизнес-процессы (BPMN, UML...",Опыт работы от 2 лет в роли бизнес-аналитика.  Высшее образование.  Знание основ работы с БД.  Опыт работы с XML...,Полная занятость,Астана,Kazakhstan,2025-02-18T12:02:23+0300,2948996,2025-02-18T12:02:23+0300,"XML, роли, лет, Высшее, образование, основ, работы, бизнес-аналитика, Опыт, Знание",2948996,MN Partners,300000.0,400000.0,KZT,False,https://hh.ru/vacancy/117411755,"Опыт работы от 2 лет в роли бизнес-аналитика.  Высшее образование.  Знание основ работы с БД.  Опыт работы с XML... XML, роли, лет, Высшее, образование, основ, работы, бизнес-аналитика, Опыт, Знание"
117273448,Middle Data Analyst,В поисках Middle/Middle+ Data Analyst в команду аналитики тарифных продуктов. Ключевые задачи: Ad-hoc аналитика – оперативное решение бизнес-задач...,"Опыт в аналитике данных от 3 лет, желательно в телеком/финансах/e-commerce. SQL (Postgres, Hive, Oracle) на продвинутом уровне...",Полная занятость,Астана,Kazakhstan,2025-02-14T15:12:10+0300,135317,2025-02-14T15:12:10+0300,"MS Excel, MS SQL, Анализ данных, Подготовка презентаций, Python",135317,"Beeline, ТМ",300000.0,400000.0,KZT,False,https://hh.ru/vacancy/117273448,"Опыт в аналитике данных от 3 лет, желательно в телеком/финансах/e-commerce. SQL (Postgres, Hive, Oracle) на продвинутом уровне... MS Excel, MS SQL, Анализ данных, Подготовка презентаций, Python"
117489534,Middle-Senior Backend Developer,Design and develop high-performance APIs and backend systems. Work with databases and optimize data structures for scalability. ,Work U.S. hours – availability during core U.S. business hours is required. Strong Python or Node.js skills – experience with...,Полная занятость,Астана,Kazakhstan,2025-02-19T16:47:45+0300,9507217,2025-02-19T16:47:45+0300,"JavaScript, Node.js, Английский язык, MongoDB, PostgreSQL, Nginx, API, Backend",9507217,ОсОО Дэвэкс,300000.0,400000.0,KZT,False,https://hh.ru/vacancy/117489534,"Work U.S. hours – availability during core U.S. business hours is required. Strong Python or Node.js skills – experience with... JavaScript, Node.js, Английский язык, MongoDB, PostgreSQL, Nginx, API, Backend"
